yelp_id,name,is_closed,review_count,price,rating,distance,station_id
O1gDj2ieMBCGeKulqjhnww,Rosita,False,1,,3.0,1160.1519784728516,b0375d378612dbb5f0d47d3ea97b34b7
zi1RUtkyYlSflIiUl-fDtQ,El Arcomar,False,2,$$,3.5,738.551466487397,b0375d378612dbb5f0d47d3ea97b34b7
_-JGJI8948wEpYAhSjuo-A,La Taverna Della Piazza,False,6,$$$,3.0,1171.6413399176042,b0375d378612dbb5f0d47d3ea97b34b7
GG468haLQWwnZNnDiGjZlQ,Papa John's,False,2,$$,4.0,780.1951936038314,b0375d378612dbb5f0d47d3ea97b34b7
ynr62q8ZhkZR-4bqVLZ70Q,Café Minga,False,4,,3.8,944.2653793530187,b0375d378612dbb5f0d47d3ea97b34b7
6upizVuBct_V4f-Zju1X8Q,Restaurant Hu Yang,False,1,,5.0,795.999960066727,b0375d378612dbb5f0d47d3ea97b34b7
-aaF9CxjtBUjKcXRHUznTg,Wallo´S Pizza,False,2,,4.0,734.2711761736675,b0375d378612dbb5f0d47d3ea97b34b7
QFMyZ0M9IBAkXC_VeYuHHw,Empanadas Raihuén,False,1,,4.0,1209.706514289585,b0375d378612dbb5f0d47d3ea97b34b7
T-6MHt9Q30znSIYT5Be1Fg,Colorina Gourmet,False,1,,5.0,958.701497554058,b0375d378612dbb5f0d47d3ea97b34b7
V2P2CRzLOPoYhLfGxIh0gQ,Coffee Stop,False,1,,5.0,905.9056794629372,b0375d378612dbb5f0d47d3ea97b34b7
NCq6GBT92-RSPIQwq5vMEA,La Picá Arabe,False,1,,3.0,1039.1558673429527,b0375d378612dbb5f0d47d3ea97b34b7
-0E0pkRDeqQ5Bo2htq-2wg,Panadería y Pastelería Santa Julia,False,1,,4.0,994.2466422430759,b0375d378612dbb5f0d47d3ea97b34b7
72OK8D8mfFGOtSwn89pKbA,Parque Ramón Cruz,False,1,,4.0,842.5860138052365,b0375d378612dbb5f0d47d3ea97b34b7
xxGRI1UD0soYHRX9ApIVlw,Suite Resto Bar,False,1,,3.0,1057.42439735179,b0375d378612dbb5f0d47d3ea97b34b7
Yet22px6wI1lGEFWXuvRTQ,Open Box,False,2,,4.0,1159.7888900399882,b0375d378612dbb5f0d47d3ea97b34b7
S3qk-oT76pT6G_VA4Y4j0w,Regen Bogen,False,1,,3.0,528.2301052560647,b0375d378612dbb5f0d47d3ea97b34b7
wE-gUrT9vUSEM44Oi5dHew,Raihuén Empanadas,False,1,,3.0,1113.7063589943532,b0375d378612dbb5f0d47d3ea97b34b7
k5FRHol1rJ4gVNQu0hnuew,Carritos Comida Rápida Estadio Melipilla,False,1,,3.0,678.080247429241,b0375d378612dbb5f0d47d3ea97b34b7
l4YfZJA8BOxDDZ3094zo1Q,Golfo Di Napoli,False,29,$$,4.3,701.9278573790381,eba0411421492675688381deae9c9690
iEIT7ar9RW8OStdS0_pTDg,The Raj,False,12,$$,4.6,773.812282089237,eba0411421492675688381deae9c9690
hKpTOqJlxszn76hw9rcQFg,Carrer Nou,False,10,$$$,4.4,860.2587553099422,eba0411421492675688381deae9c9690
wwMyAz5nGqorhjjD44pvFQ,Pachas,False,4,$$,4.5,345.477095939793,eba0411421492675688381deae9c9690
90UcLe4F6JhvGjHY4E-1nw,Chepizza,False,6,$$,4.2,370.2747687242896,eba0411421492675688381deae9c9690
YONBOD_P92Fe9wzScBOqmg,Restaurante Perú Mágico,False,7,$$$,4.3,518.0273519889935,eba0411421492675688381deae9c9690
akpfmcjq1aqu6Asn1pU3Hg,Kleine Kneipe,False,4,$$,4.0,358.0699410174478,eba0411421492675688381deae9c9690
QRA0sPws6aT83PNIk0mEFw,Café Geografía,False,2,,4.5,266.28110166978684,eba0411421492675688381deae9c9690
xIPA8HhJqU89QQPZ_NDUvw,San Remo,False,5,$$,5.0,637.0472889862829,eba0411421492675688381deae9c9690
lnQV79eIner4_iWQxHbbXQ,Café Palermo,False,9,$,4.2,1165.343441578289,eba0411421492675688381deae9c9690
EsQArs7LY1JNl0T3jJNBfw,Tarbush,False,2,,5.0,325.0502298767584,eba0411421492675688381deae9c9690
LovPc5e4d2_NYlAX5VnrjA,Rocoto,False,8,$$,4.0,600.334930864006,eba0411421492675688381deae9c9690
jEr1G_ntcH5cVy2LIbGqMw,Kun San,False,2,$$,3.5,319.6328046101529,eba0411421492675688381deae9c9690
u2VhwHEiDvo2PQogKmDGVQ,Mistura del Perú,False,3,$$,4.3,693.4866772532177,eba0411421492675688381deae9c9690
0hiw4UydmxBeL0ghuglXkw,Gruta de San Expedito,False,1,,3.0,46.31879693336589,eba0411421492675688381deae9c9690
RoKTtLoy-ylpqOnIX4ZQ1w,Condi,False,4,$$$,4.8,480.45101863136483,eba0411421492675688381deae9c9690
n9UxJS0Swk18bvO-6hJapw,Taypa,False,1,$,4.0,356.913705664036,eba0411421492675688381deae9c9690
00quqhB2M86apNQPBHufvg,Santelmo,False,4,$,4.8,629.5141510393233,eba0411421492675688381deae9c9690
xS5cezZCJJEBPNrjEviYlQ,Del Beto,False,7,$$$,4.0,778.0114700819172,eba0411421492675688381deae9c9690
iqbiXmQsoSIi_bTwzWbThw,Asia Limeña,False,2,$$$,3.5,298.57731630160316,eba0411421492675688381deae9c9690
DVT0Vdjbk5NZa5q5TxdM9w,Misturas del Perú,False,3,$$,4.0,1098.7816425463523,eba0411421492675688381deae9c9690
zgMld-0xOp96icYsbmPTKg,Rapa Nui,False,4,$$,4.8,1198.108145030751,eba0411421492675688381deae9c9690
pZt6HtYe9y7k0Zdeq-b7Jw,Fratelli,False,1,$$,4.0,545.6795306775309,eba0411421492675688381deae9c9690
aU_tSM5m5a7ywPAXTeHMqg,El Chalán,False,1,,5.0,1002.6548817508751,eba0411421492675688381deae9c9690
xVz_P5d_9lHcNxXSuEUigw,Gustapan,False,2,$,4.5,379.39963047369105,eba0411421492675688381deae9c9690
fEdZ_gYFVgUsq-Uxa4zGRg,Guria,False,3,$$$,4.0,1010.8883255337413,eba0411421492675688381deae9c9690
4V05HG5KgP1EabpE-XR3yw,Parrilladas La Urugaya,False,8,$$,3.6,961.7937437142425,eba0411421492675688381deae9c9690
DPWM44lF-hdHrKZ_2GabLw,Mozart,False,7,$$,2.7,390.46431918687864,eba0411421492675688381deae9c9690
NYUUNk97Q53bNENUpEw8cQ,La Casa Vieja,False,6,$$$$,3.5,987.2666639753375,eba0411421492675688381deae9c9690
lONUAL8dTrFXuuv4uWLlSQ,Sushi Nikkei,False,2,$$,4.5,1060.5143079344648,eba0411421492675688381deae9c9690
5h3UDz-2iaItTJWHMwPn2A,Emporio El Caramaño,False,3,$$,4.7,965.3874482296937,eba0411421492675688381deae9c9690
xRGPwHZFqtfhHvgtPQsZNg,Cupcakes Coffee,False,1,,4.0,222.72594385841933,eba0411421492675688381deae9c9690
nXL7OZCzvbBQ91cjL0yklQ,Todo Pollo,False,2,,4.5,423.5903608091391,eba0411421492675688381deae9c9690
DA5MlP6pzN9unYihm6n5zA,Ático Bar,False,4,$$,4.0,993.0676037427015,eba0411421492675688381deae9c9690
3S4Pg1W73plb1w8xbdLd9A,Himalaya,False,1,,5.0,344.2428527260109,eba0411421492675688381deae9c9690
ocvne94-thkFwQ6pJvIyQw,Romanoff,False,1,$,3.0,290.18393099928574,eba0411421492675688381deae9c9690
H4g312RH92QfqSz576DnCw,Masitas - Pastelería y Amasandería,False,2,,4.5,1210.4468841966852,eba0411421492675688381deae9c9690
K8IqhxWcQwvHiGFqEFAhtA,Tavelli,False,7,$$,3.7,825.5042000126039,eba0411421492675688381deae9c9690
N1M_as43sI6djjixeqPQcA,Sabroso Pollo,False,1,$,5.0,453.5968711134045,eba0411421492675688381deae9c9690
QkTsYlQoUXTC_ri5OBe6eA,Xin Yi Dai,False,1,,4.0,457.44550095670974,eba0411421492675688381deae9c9690
PCttKQ438Mita6oKIvxucQ,Walhalla,False,2,$$$,4.5,660.7132088067112,eba0411421492675688381deae9c9690
FXCIfVmuFxzhC0_DP5n1OA,Maravilla China,False,1,$,3.0,328.28388654654657,eba0411421492675688381deae9c9690
rcXll2bCbYz0xPcwtcvqCg,Museo Histórico de Carabineros de Chile,False,1,,5.0,557.5258255597747,eba0411421492675688381deae9c9690
AXErt1WtrgYtZPswzSy-Vw,El Cicletero,False,1,,5.0,1008.1239000371348,eba0411421492675688381deae9c9690
DcN8m3nK4qSXK3FP3ruCxw,San Pancracio,False,3,$$,3.7,991.5098693770614,eba0411421492675688381deae9c9690
YlbN6Ztujhg5-Gt5sWlBIQ,La Mila,False,2,$$,5.0,1134.0573145451142,eba0411421492675688381deae9c9690
kzLaFw5Z8-zPPGkAxuRp1w,Zapata,False,2,$$$,4.0,531.7036698473879,eba0411421492675688381deae9c9690
LKRFABzDbV2DuVQ9aRXdEg,Dachshund Coffee,False,1,,4.0,914.7868976474223,eba0411421492675688381deae9c9690
aY_jCRN_M_dV1a6bQV1S5g,Work Café,False,1,,5.0,637.3952900229121,eba0411421492675688381deae9c9690
qpBfx4bwRHrUTKxVrWot-w,Le Suquet Café,False,2,,5.0,636.974225059801,eba0411421492675688381deae9c9690
iEIT7ar9RW8OStdS0_pTDg,The Raj,False,12,$$,4.6,371.7100262475388,9c9a20776a743c0c3c22d830a53e9c40
l4YfZJA8BOxDDZ3094zo1Q,Golfo Di Napoli,False,29,$$,4.3,1130.7342439911135,9c9a20776a743c0c3c22d830a53e9c40
hKpTOqJlxszn76hw9rcQFg,Carrer Nou,False,10,$$$,4.4,419.81500867041564,9c9a20776a743c0c3c22d830a53e9c40
QkTsYlQoUXTC_ri5OBe6eA,Xin Yi Dai,False,1,,4.0,34.34753708510452,9c9a20776a743c0c3c22d830a53e9c40
wwMyAz5nGqorhjjD44pvFQ,Pachas,False,4,$$,4.5,235.33662651081096,9c9a20776a743c0c3c22d830a53e9c40
N1M_as43sI6djjixeqPQcA,Sabroso Pollo,False,1,$,5.0,35.52266804787297,9c9a20776a743c0c3c22d830a53e9c40
xIPA8HhJqU89QQPZ_NDUvw,San Remo,False,5,$$,5.0,280.48975270673316,9c9a20776a743c0c3c22d830a53e9c40
DUbB2zPmssqzUTdQGcWKvQ,Da Noi,False,12,$$,4.3,1024.0638107190468,9c9a20776a743c0c3c22d830a53e9c40
EsQArs7LY1JNl0T3jJNBfw,Tarbush,False,2,,5.0,180.91323045913754,9c9a20776a743c0c3c22d830a53e9c40
xS5cezZCJJEBPNrjEviYlQ,Del Beto,False,7,$$$,4.0,386.18043806025145,9c9a20776a743c0c3c22d830a53e9c40
PjrqZ0qYW5RYWA3uVT4cpg,Sueños de Julián,False,1,,4.0,21.842544599574687,9c9a20776a743c0c3c22d830a53e9c40
qpBfx4bwRHrUTKxVrWot-w,Le Suquet Café,False,2,,5.0,197.13969864454532,9c9a20776a743c0c3c22d830a53e9c40
lnQV79eIner4_iWQxHbbXQ,Café Palermo,False,9,$,4.2,725.3071225153319,9c9a20776a743c0c3c22d830a53e9c40
FcQ0WD5LiJTxCZ0kGH2yww,Silvestre Bistró,False,14,$$,4.4,946.5470149828053,9c9a20776a743c0c3c22d830a53e9c40
YONBOD_P92Fe9wzScBOqmg,Restaurante Perú Mágico,False,7,$$$,4.3,955.562577156077,9c9a20776a743c0c3c22d830a53e9c40
LovPc5e4d2_NYlAX5VnrjA,Rocoto,False,8,$$,4.0,713.8346595801833,9c9a20776a743c0c3c22d830a53e9c40
80eQIQCfB5AA_V2eM7BDDw,Silabario,False,3,$$$,5.0,931.3190893197915,9c9a20776a743c0c3c22d830a53e9c40
iF1W6Nl2V3ZvHkiroSM1bA,Gourmet Santiago,False,1,,4.0,145.12879841047518,9c9a20776a743c0c3c22d830a53e9c40
akpfmcjq1aqu6Asn1pU3Hg,Kleine Kneipe,False,4,$$,4.0,565.8635454505281,9c9a20776a743c0c3c22d830a53e9c40
nTUCDMCiusmokFqKmNgmpg,El Gusto Peruano,False,6,$$,4.0,1027.3279183208485,9c9a20776a743c0c3c22d830a53e9c40
90UcLe4F6JhvGjHY4E-1nw,Chepizza,False,6,$$,4.2,596.8294026791167,9c9a20776a743c0c3c22d830a53e9c40
XF6LEy_1VRWYo1EPovvsDQ,La Boulangerie,False,1,,4.0,179.9470522911213,9c9a20776a743c0c3c22d830a53e9c40
u2VhwHEiDvo2PQogKmDGVQ,Mistura del Perú,False,3,$$,4.3,1130.4865126920472,9c9a20776a743c0c3c22d830a53e9c40
rcXll2bCbYz0xPcwtcvqCg,Museo Histórico de Carabineros de Chile,False,1,,5.0,313.09506385114406,9c9a20776a743c0c3c22d830a53e9c40
Xn7nHPyUmQlySvzRG0wkzQ,Parque Inés de Suárez,False,10,,4.2,795.594619119135,9c9a20776a743c0c3c22d830a53e9c40
_gAQv1efH_ot7THuN9TIOA,Los Tres Continentes,False,6,$$$,4.3,1051.043629188237,9c9a20776a743c0c3c22d830a53e9c40
zwtBhOE9vs9N9ztGdMv2zg,Lili Marleen,False,3,,4.7,1281.4308206882035,9c9a20776a743c0c3c22d830a53e9c40
00quqhB2M86apNQPBHufvg,Santelmo,False,4,$,4.8,983.3219871898002,9c9a20776a743c0c3c22d830a53e9c40
K8IqhxWcQwvHiGFqEFAhtA,Tavelli,False,7,$$,3.7,435.07784364234345,9c9a20776a743c0c3c22d830a53e9c40
5h3UDz-2iaItTJWHMwPn2A,Emporio El Caramaño,False,3,$$,4.7,526.1437334744732,9c9a20776a743c0c3c22d830a53e9c40
zgMld-0xOp96icYsbmPTKg,Rapa Nui,False,4,$$,4.8,758.1487310113791,9c9a20776a743c0c3c22d830a53e9c40
DVT0Vdjbk5NZa5q5TxdM9w,Misturas del Perú,False,3,$$,4.0,661.2565564109708,9c9a20776a743c0c3c22d830a53e9c40
aU_tSM5m5a7ywPAXTeHMqg,El Chalán,False,1,,5.0,618.5256166969988,9c9a20776a743c0c3c22d830a53e9c40
RoKTtLoy-ylpqOnIX4ZQ1w,Condi,False,4,$$$,4.8,918.7183422819186,9c9a20776a743c0c3c22d830a53e9c40
N8X6ZrR2J38aF6GHJb0How,Pizzería Romamor,False,7,$,4.1,926.9683740114755,9c9a20776a743c0c3c22d830a53e9c40
gPrYg-gJb2tbmKyQMP9b1g,La Providencia,False,3,,5.0,1107.2965510970946,9c9a20776a743c0c3c22d830a53e9c40
lONUAL8dTrFXuuv4uWLlSQ,Sushi Nikkei,False,2,$$,4.5,625.6880714390602,9c9a20776a743c0c3c22d830a53e9c40
fEdZ_gYFVgUsq-Uxa4zGRg,Guria,False,3,$$$,4.0,625.739222336601,9c9a20776a743c0c3c22d830a53e9c40
NYUUNk97Q53bNENUpEw8cQ,La Casa Vieja,False,6,$$$$,3.5,597.9422116645214,9c9a20776a743c0c3c22d830a53e9c40
2V_095EzU0iJkFcf2eP-5Q,Jardín de Lotus,False,2,,5.0,1069.51216520443,9c9a20776a743c0c3c22d830a53e9c40
Fjhzt4sJxYZbRkjcfUaSTg,Casa de Bambú,False,6,,3.5,814.3606265504923,9c9a20776a743c0c3c22d830a53e9c40
4V05HG5KgP1EabpE-XR3yw,Parrilladas La Urugaya,False,8,$$,3.6,974.028699747552,9c9a20776a743c0c3c22d830a53e9c40
ZiVqLjEJcxq0DiKXqpLGHQ,Café Emporio Da Noi,False,3,$$,4.3,1005.7988835941906,9c9a20776a743c0c3c22d830a53e9c40
pZt6HtYe9y7k0Zdeq-b7Jw,Fratelli,False,1,$$,4.0,983.8480659596293,9c9a20776a743c0c3c22d830a53e9c40
2tFY1YDvVxHD5e_5-iNarA,Tío Manolo Santa Isabel,False,3,$,3.0,197.13969864454532,9c9a20776a743c0c3c22d830a53e9c40
qWNT8ZioGZ2rp--oxc3jXQ,Muqueca,False,3,,4.0,809.7578005641749,9c9a20776a743c0c3c22d830a53e9c40
fL-jE1MiJAmzv7n_VuLuMw,El Merendero,False,4,$$,4.0,889.7935236634112,9c9a20776a743c0c3c22d830a53e9c40
hqWtGqFj8fIna4W0cf41DA,Vegan Bunker,False,9,$,4.0,922.0560200552072,9c9a20776a743c0c3c22d830a53e9c40
iqbiXmQsoSIi_bTwzWbThw,Asia Limeña,False,2,$$$,3.5,385.11624555507797,9c9a20776a743c0c3c22d830a53e9c40
jEr1G_ntcH5cVy2LIbGqMw,Kun San,False,2,$$,3.5,720.8964220692031,9c9a20776a743c0c3c22d830a53e9c40
yNopAyMXGyQycsvOesiLfQ,La Destilería,False,14,$$,4.0,119.69956368377338,39eb600831fdc9650063ca675cae6474
E6iyTAaxJnrRY6vbo577bA,Como en Lima,False,6,$$,4.5,15.160841195846897,39eb600831fdc9650063ca675cae6474
e6mQW1XUUKM38MddNKeNrA,Uncle Fletch,False,8,$$,4.4,89.85895708344884,39eb600831fdc9650063ca675cae6474
d7FPDdPVnt7eDcZasb5SjQ,La Finestra,False,8,$$,4.4,162.06440101846857,39eb600831fdc9650063ca675cae6474
mG1qTZrElETuJuZ06btTgA,Fuente Suiza,False,17,$$,4.2,264.21537093331233,39eb600831fdc9650063ca675cae6474
ZuAVq6RtSNsgpxYhzKOD3A,El Dante,False,10,$$,3.9,103.99641485371188,39eb600831fdc9650063ca675cae6474
KlvKgL7c_cvHruXWYq3d8A,Bar La Protesta,False,15,$$,3.5,99.91823999828047,39eb600831fdc9650063ca675cae6474
aJIcANW0hCvfCiTAQfGH_Q,Proboca,False,4,$$,4.3,126.78868738296006,39eb600831fdc9650063ca675cae6474
ai5fbfejvimmYSBi3uTEFg,La Tecla,False,7,$$,4.1,143.16501837822184,39eb600831fdc9650063ca675cae6474
8UoJHYdI9o2lGOm5CyFzbA,Rincón Arabe,False,5,$$,3.8,282.6120318404673,39eb600831fdc9650063ca675cae6474
zE_bB_pnVDSqLIXx_8QkMw,Barandiaran,False,5,$$,4.0,105.39878350407083,39eb600831fdc9650063ca675cae6474
2Ag9JonQOTzwo_kcuHSoGQ,Helados Filippo,False,4,$$,4.8,114.32583805402624,39eb600831fdc9650063ca675cae6474
BG2mMSUULPEWMOJ5O6j-9A,La Batuta,False,5,$$,4.0,87.39729474820523,39eb600831fdc9650063ca675cae6474
p5qVHNu6GOQg2VhU2WtbKQ,Las Lanzas,False,7,$$,3.7,139.870287835381,39eb600831fdc9650063ca675cae6474
dK-7cOeJYk1m_WD-Ei80UA,Barbudo,False,18,$$,3.6,150.7989209072285,39eb600831fdc9650063ca675cae6474
heHXrlxid78OA-c-FqM9tQ,NIU Sushi,False,3,$$,3.3,87.0883421013644,39eb600831fdc9650063ca675cae6474
zOMqNafjlkMaLiGt2_tavQ,La Vinocracia,False,2,$$,4.5,140.81817556749675,39eb600831fdc9650063ca675cae6474
57akxOIHF8dNX7qjF-MxcA,Barbazul Ñuñoa,False,4,,3.8,87.80928715268621,39eb600831fdc9650063ca675cae6474
JhjYQT265h7WCvBLrkPD4A,Pub Blue,False,3,$$,3.7,106.74197175823114,39eb600831fdc9650063ca675cae6474
NvZWsr-qTbrE8-Z6p3pRqA,Allegro Caracas,False,1,,5.0,107.54522015525309,39eb600831fdc9650063ca675cae6474
9kDzfe3JC-pWUSLD3Gywfg,Don Pepe,False,5,$$,4.0,123.30262289241593,39eb600831fdc9650063ca675cae6474
_-JGJI8948wEpYAhSjuo-A,La Taverna Della Piazza,False,6,$$$,3.0,72.29996706607837,39eb600831fdc9650063ca675cae6474
31XmEbeUthZRe0AGhzcQyg,Mosutoro Sushi,False,3,$$,3.3,248.78122378979614,39eb600831fdc9650063ca675cae6474
WXRC6NdVi6rnnBD32sAbcA,La Panquequería,False,5,$$,4.8,729.6258837064263,39eb600831fdc9650063ca675cae6474
h0WkqudXgvlgCyo5kg1IVg,Bar De Niro,False,1,,5.0,140.87482842977983,39eb600831fdc9650063ca675cae6474
vxE5t_oKVPF25aDBZb6wUA,Bar 35mm,False,1,$$,4.0,168.51658289465556,39eb600831fdc9650063ca675cae6474
-Cvsb1DlSSsk_0kk0FeLUw,La Greda,False,2,,3.5,84.05758771593138,39eb600831fdc9650063ca675cae6474
O1gDj2ieMBCGeKulqjhnww,Rosita,False,1,,3.0,75.56486346300912,39eb600831fdc9650063ca675cae6474
QFMyZ0M9IBAkXC_VeYuHHw,Empanadas Raihuén,False,1,,4.0,72.80789200291987,39eb600831fdc9650063ca675cae6474
STr6fQmXKTOqj8P2Mqy1iA,Cervecería Artesanal HBH,False,6,,4.2,430.70551260716854,39eb600831fdc9650063ca675cae6474
N05QfxkxoLhBa36s9P-csQ,Budapest,False,4,,3.5,307.3303899795589,39eb600831fdc9650063ca675cae6474
zWdGbnKkc6nkV6nY_Zyzfg,Fukai,False,1,,5.0,109.94435559564833,39eb600831fdc9650063ca675cae6474
Yet22px6wI1lGEFWXuvRTQ,Open Box,False,2,,4.0,73.77906743559991,39eb600831fdc9650063ca675cae6474
JegcylBDabFk4VXZ-oWTzQ,La Fraternal,False,7,$$,3.9,637.817553605006,39eb600831fdc9650063ca675cae6474
XTG5yKkFc2Bs84qErEkD4w,Los Pincheira,False,6,$,4.7,1111.3640165400611,39eb600831fdc9650063ca675cae6474
nJhougPZUqM_uHQfzTeZMw,Sushi One,False,1,,5.0,502.796610065557,39eb600831fdc9650063ca675cae6474
00quqhB2M86apNQPBHufvg,Santelmo,False,4,$,4.8,1048.288256539439,39eb600831fdc9650063ca675cae6474
Ra7fV2lJFiiszge78QZ3lA,Espacio Literario de Plaza Ñuñoa,False,4,$$,3.0,87.43340366554341,39eb600831fdc9650063ca675cae6474
07GbQio47PSpld7Rx5VOtA,Pub Restaurant Taxco,False,4,$$,2.8,101.64358259133601,39eb600831fdc9650063ca675cae6474
97sUsyRO4EX4dw5M9fFPzA,Café Montenegro,False,2,,4.5,800.9127708197042,39eb600831fdc9650063ca675cae6474
-3ptnTYRq9Oj3X102A_1oQ,Las Vascas,False,3,$,4.7,525.4057796451071,39eb600831fdc9650063ca675cae6474
lK1sjtiKrQooXMp3plUrTA,Kong Lung,False,1,,5.0,331.4598851206898,39eb600831fdc9650063ca675cae6474
0c48nunB7NgSdvnskZXV4A,Bar Rey Toro,False,3,,3.0,199.30234538369535,39eb600831fdc9650063ca675cae6474
k2SNtYAae3rrkkdaM7Ppgg,Fukai,False,1,,1.0,97.12449082689514,39eb600831fdc9650063ca675cae6474
QGsm1u1P08AWc4N2c_Ny_g,Volantín Restobar,False,2,$,4.5,467.0550938200242,39eb600831fdc9650063ca675cae6474
wE-gUrT9vUSEM44Oi5dHew,Raihuén Empanadas,False,1,,3.0,132.3781118449961,39eb600831fdc9650063ca675cae6474
1Tmzj1IhEtzPyJkFJS-KoA,Filippo,False,1,,2.0,131.50102724170313,39eb600831fdc9650063ca675cae6474
YlbN6Ztujhg5-Gt5sWlBIQ,La Mila,False,2,$$,5.0,629.2912031610185,39eb600831fdc9650063ca675cae6474
3yLLZZm6GtQNa0_i-bPF6w,Mr. Fish,False,2,$$,3.5,356.4780747785274,39eb600831fdc9650063ca675cae6474
ydU0TQEXK3NU7fDPrEaBTg,Roca´s Shop,False,1,,3.0,216.33908568917084,39eb600831fdc9650063ca675cae6474
d7FPDdPVnt7eDcZasb5SjQ,La Finestra,False,8,$$,4.4,762.924983973358,bf2bd19fe4876ba8f245b0a0014e0f17
yNopAyMXGyQycsvOesiLfQ,La Destilería,False,14,$$,4.0,656.2180091282107,bf2bd19fe4876ba8f245b0a0014e0f17
AHF0HBgL0MMrlq5b8SwJMw,Brisas del Mar,False,4,$$$,4.8,411.69783689854967,bf2bd19fe4876ba8f245b0a0014e0f17
e6mQW1XUUKM38MddNKeNrA,Uncle Fletch,False,8,$$,4.4,700.7386967973356,bf2bd19fe4876ba8f245b0a0014e0f17
mG1qTZrElETuJuZ06btTgA,Fuente Suiza,False,17,$$,4.2,883.6393829293431,bf2bd19fe4876ba8f245b0a0014e0f17
97sUsyRO4EX4dw5M9fFPzA,Café Montenegro,False,2,,4.5,428.96163327903366,bf2bd19fe4876ba8f245b0a0014e0f17
ZuAVq6RtSNsgpxYhzKOD3A,El Dante,False,10,$$,3.9,723.4647362367404,bf2bd19fe4876ba8f245b0a0014e0f17
E6iyTAaxJnrRY6vbo577bA,Como en Lima,False,6,$$,4.5,630.5296306507024,bf2bd19fe4876ba8f245b0a0014e0f17
KlvKgL7c_cvHruXWYq3d8A,Bar La Protesta,False,15,$$,3.5,738.7333580489704,bf2bd19fe4876ba8f245b0a0014e0f17
ynr62q8ZhkZR-4bqVLZ70Q,Café Minga,False,4,,3.8,202.80271176108096,bf2bd19fe4876ba8f245b0a0014e0f17
PLEOiIaSQVW8-1bIHvushw,Happy Every Body,False,4,$$,4.8,958.3060665461878,bf2bd19fe4876ba8f245b0a0014e0f17
XTG5yKkFc2Bs84qErEkD4w,Los Pincheira,False,6,$,4.7,708.6187296670191,bf2bd19fe4876ba8f245b0a0014e0f17
8UoJHYdI9o2lGOm5CyFzbA,Rincón Arabe,False,5,$$,3.8,884.2150801322749,bf2bd19fe4876ba8f245b0a0014e0f17
aJIcANW0hCvfCiTAQfGH_Q,Proboca,False,4,$$,4.3,661.6603035951821,bf2bd19fe4876ba8f245b0a0014e0f17
ai5fbfejvimmYSBi3uTEFg,La Tecla,False,7,$$,4.1,740.0685792886472,bf2bd19fe4876ba8f245b0a0014e0f17
JegcylBDabFk4VXZ-oWTzQ,La Fraternal,False,7,$$,3.9,1111.0640233463064,bf2bd19fe4876ba8f245b0a0014e0f17
2Ag9JonQOTzwo_kcuHSoGQ,Helados Filippo,False,4,$$,4.8,539.685656911506,bf2bd19fe4876ba8f245b0a0014e0f17
lK1sjtiKrQooXMp3plUrTA,Kong Lung,False,1,,5.0,314.60175950050245,bf2bd19fe4876ba8f245b0a0014e0f17
N05QfxkxoLhBa36s9P-csQ,Budapest,False,4,,3.5,339.2617455222111,bf2bd19fe4876ba8f245b0a0014e0f17
-3ptnTYRq9Oj3X102A_1oQ,Las Vascas,False,3,$,4.7,518.48062919599,bf2bd19fe4876ba8f245b0a0014e0f17
MrbhrckMp_JymCcyibpPhw,Da Cesare & Paolo,False,5,$$,3.8,655.1229936118347,bf2bd19fe4876ba8f245b0a0014e0f17
T-6MHt9Q30znSIYT5Be1Fg,Colorina Gourmet,False,1,,5.0,206.40145421122875,bf2bd19fe4876ba8f245b0a0014e0f17
dK-7cOeJYk1m_WD-Ei80UA,Barbudo,False,18,$$,3.6,742.5548018357023,bf2bd19fe4876ba8f245b0a0014e0f17
BG2mMSUULPEWMOJ5O6j-9A,La Batuta,False,5,$$,4.0,712.578793251706,bf2bd19fe4876ba8f245b0a0014e0f17
zE_bB_pnVDSqLIXx_8QkMw,Barandiaran,False,5,$$,4.0,716.4339759455421,bf2bd19fe4876ba8f245b0a0014e0f17
zOMqNafjlkMaLiGt2_tavQ,La Vinocracia,False,2,$$,4.5,770.5360789801147,bf2bd19fe4876ba8f245b0a0014e0f17
xSNSz83Yly1L50e6KpkYtg,Trufa,False,2,$$,5.0,940.4835782227043,bf2bd19fe4876ba8f245b0a0014e0f17
p5qVHNu6GOQg2VhU2WtbKQ,Las Lanzas,False,7,$$,3.7,725.4412813381379,bf2bd19fe4876ba8f245b0a0014e0f17
NvZWsr-qTbrE8-Z6p3pRqA,Allegro Caracas,False,1,,5.0,700.6977821484204,bf2bd19fe4876ba8f245b0a0014e0f17
heHXrlxid78OA-c-FqM9tQ,NIU Sushi,False,3,$$,3.3,654.4763625241783,bf2bd19fe4876ba8f245b0a0014e0f17
-0E0pkRDeqQ5Bo2htq-2wg,Panadería y Pastelería Santa Julia,False,1,,4.0,286.9006647527999,bf2bd19fe4876ba8f245b0a0014e0f17
JhjYQT265h7WCvBLrkPD4A,Pub Blue,False,3,$$,3.7,716.862614569888,bf2bd19fe4876ba8f245b0a0014e0f17
nmxmOg_DtqAnpWt6EbbXdQ,Parque Juan XXIII,False,3,,4.3,526.4436618419135,bf2bd19fe4876ba8f245b0a0014e0f17
