yelp_id,category_name
y1WU1i7ZZmariGsuppuHhw,Japanese
ioWH5y3-c9AmZAsVabDwAA,Burgers
ioWH5y3-c9AmZAsVabDwAA,Sandwiches
okoaXSzSB_NhrmY7hImrKw,Salad
_qqJuagdIwlzzqKJwTZCEw,Argentine
_qqJuagdIwlzzqKJwTZCEw,Sandwiches
xHWhdGigvP3GrdZyc-CniQ,Burgers
iGvD2zDHJA6n21676oRyNg,Irish
iGvD2zDHJA6n21676oRyNg,Irish Pub
AsKl_gsa4pf_hSwyuU-PEg,Burgers
zA4VA6jMqqS9Q6vL3d9zRw,Restaurants
swu2fUDMOuIsOOiRHw16Sg,German
swu2fUDMOuIsOOiRHw16Sg,Beer Bar
4SQ-9_ggQmaeGFa1H0BCGw,International
pM76w-mfGEqKr_bcHJhErQ,Tea Rooms
cuhYTmS8dFcdRYx60wMhpw,Sandwiches
cuhYTmS8dFcdRYx60wMhpw,Peruvian
3gubJpoDqES8X_V_ggSt4A,Desserts
3gubJpoDqES8X_V_ggSt4A,Bakeries
3gubJpoDqES8X_V_ggSt4A,Ice Cream & Frozen Yogurt
MGMsBw3RG_qugo-mh5gVPA,Ice Cream & Frozen Yogurt
MGMsBw3RG_qugo-mh5gVPA,Desserts
MGMsBw3RG_qugo-mh5gVPA,Cafes
mU6NGO6_vrEVH30_4pY0UA,Pizza
mU6NGO6_vrEVH30_4pY0UA,Italian
Vs8LLb7gguxoW2fmDQrusQ,Tapas Bars
Vs8LLb7gguxoW2fmDQrusQ,Bars
GTCjahpqjFkcqVBSDSxZPw,Brasseries
_0jsn4iT6I9L8HH0LKcqzg,Parks
uohKmZ4iaGxu_eYb38A7YQ,Zoos
edxYitkLdWCUtI_FjjA1Yg,Bakeries
edxYitkLdWCUtI_FjjA1Yg,Empanadas
uTsUSGdYsxIz7Dw1gZv-fA,Breakfast & Brunch
uTsUSGdYsxIz7Dw1gZv-fA,Brasseries
uTsUSGdYsxIz7Dw1gZv-fA,Cafes
qtj5faNNgQEP9qhs48w5JA,Italian
qtj5faNNgQEP9qhs48w5JA,Peruvian
C6zpIFvhg2ACyXcg9U-gFw,Barbeque
pb9jh7evkgrIcF2OF_xlVQ,Cafeteria
pb9jh7evkgrIcF2OF_xlVQ,Tabletop Games
aXOyG3EYuPTpDjRYSDwzlQ,Sandwiches
aXOyG3EYuPTpDjRYSDwzlQ,Cafes
yU_slotYEk-b4dUeZSKxAA,Chilean
O_0RUGG1svpmhdlVNrrgtw,Coffee & Tea
O_0RUGG1svpmhdlVNrrgtw,Juice Bars & Smoothies
0Px4zLZpheM7YmE4GyU5Lw,Peruvian
Wr0UV4c691fe4k7VsOLLjA,Steakhouses
Wr0UV4c691fe4k7VsOLLjA,Brasseries
-rbEC5j11zAH6qcl_YhHng,Bakeries
-rbEC5j11zAH6qcl_YhHng,Coffee & Tea
-rbEC5j11zAH6qcl_YhHng,Breakfast & Brunch
oZ_pVyyyGS8mghqZ9X_NUw,French
O6DphjJO4ZM7ZN77BvRSRQ,French
TmD9C8IRlvubHa-_AeK-wg,Sports Bars
TmD9C8IRlvubHa-_AeK-wg,Mexican
y2FR-JBGie4wiW6RjtKLhg,Seafood
O7l9Iqyo2JyEyZtGfzYbeg,Italian
09XfKLTkHeukEBknM8B_dA,Peruvian
09XfKLTkHeukEBknM8B_dA,Chinese
kEJ3b72MKnXtTGEGqXOy7w,Chilean
pM76w-mfGEqKr_bcHJhErQ,Tea Rooms
lo8nbta9XAXYDmSNglDytA,Indian
ioWH5y3-c9AmZAsVabDwAA,Burgers
ioWH5y3-c9AmZAsVabDwAA,Sandwiches
UECycuZX-G9RRo5jEQ_KPA,Spanish
SoTXRKlafCaia2f4qRV0rA,Vegan
SoTXRKlafCaia2f4qRV0rA,Vegetarian
pZz3lKlq1wwgCseWAnTcjg,Local Flavor
autxg7fSWTX5OFU8q2ui_g,Pizza
autxg7fSWTX5OFU8q2ui_g,Italian
zA4VA6jMqqS9Q6vL3d9zRw,Restaurants
aXOyG3EYuPTpDjRYSDwzlQ,Sandwiches
aXOyG3EYuPTpDjRYSDwzlQ,Cafes
MG_E5OxSwGKSBXVFqskU_Q,Tapas Bars
MG_E5OxSwGKSBXVFqskU_Q,Spanish
p3mt7rf0kjTtu-s5gljlVw,Breakfast & Brunch
p3mt7rf0kjTtu-s5gljlVw,Tea Rooms
yU_slotYEk-b4dUeZSKxAA,Chilean
D7aZ9ZGpnyObEawvMsXi_A,Chilean
mU6NGO6_vrEVH30_4pY0UA,Pizza
mU6NGO6_vrEVH30_4pY0UA,Italian
PKRRiEtpATqPVskg6yCgsQ,Pizza
xe5hcp0WKUjLkNeovhIeuA,Peruvian
N-j6cssa5SGs9DptgFaKMg,Seafood
_0jsn4iT6I9L8HH0LKcqzg,Parks
7GCqpnIhNTeBQpY43vxaqg,Cafes
7GCqpnIhNTeBQpY43vxaqg,Breakfast & Brunch
LitwhQ4cTwY3vZGNn90raw,Desserts
LitwhQ4cTwY3vZGNn90raw,Coffee & Tea
LitwhQ4cTwY3vZGNn90raw,Chocolatiers & Shops
MGMsBw3RG_qugo-mh5gVPA,Ice Cream & Frozen Yogurt
MGMsBw3RG_qugo-mh5gVPA,Desserts
MGMsBw3RG_qugo-mh5gVPA,Cafes
-SHytl9X7uIeUbFNDlbNtw,Coffee & Tea
-SHytl9X7uIeUbFNDlbNtw,Coffee Roasteries
P0eaVPMLwFXK-RC8jB1RgQ,Chilean
gwZdA1NNLTJRJsFXTOcz9Q,Pizza
uAlOeC_dLwEwKURAn3PnoQ,Sandwiches
lqR5TgQMbx7jN6WwyY-IKQ,Japanese
lqR5TgQMbx7jN6WwyY-IKQ,Sushi Bars
0rsHnKT6za4faEA_jed0kg,Pubs
-NXGykVjnukAvP5As-LEIA,Yelp Events
UUIU7Ky2YMiaMGLZipPa5w,Cafeteria
dlC_zY2oDCgV54QTAP3Ztw,Latin American
FjiYC6wOgfeJigeKkkcx3Q,Chilean
1evG5EDMSxkaCBJ4osbb-g,Signature Cuisine
1evG5EDMSxkaCBJ4osbb-g,Chilean
uTsUSGdYsxIz7Dw1gZv-fA,Breakfast & Brunch
uTsUSGdYsxIz7Dw1gZv-fA,Brasseries
uTsUSGdYsxIz7Dw1gZv-fA,Cafes
1ym1IIWmg_XnP3NimUOiyw,Sandwiches
lnSQxFO41KJmXksQzkvzbQ,Sandwiches
LKTRVd3742fH4HZMoQw2bA,Asian Fusion
swu2fUDMOuIsOOiRHw16Sg,German
swu2fUDMOuIsOOiRHw16Sg,Beer Bar
AsKl_gsa4pf_hSwyuU-PEg,Burgers
a20FENQv5B59sCDSd8dkVw,Chinese
a20FENQv5B59sCDSd8dkVw,Wok
-00_eG7huro3ki2QN-wvWA,Breakfast & Brunch
-00_eG7huro3ki2QN-wvWA,Waffles
-00_eG7huro3ki2QN-wvWA,Creperies
Ukf8gzhhBaQU9FOGm7XriQ,Coffee & Tea
spa2Nr_sLf28GGiRrPQSMQ,Arcades
spa2Nr_sLf28GGiRrPQSMQ,Brasseries
oz1P0D0frNjAZ83stlL1rA,Seafood
oz1P0D0frNjAZ83stlL1rA,Latin American
oz1P0D0frNjAZ83stlL1rA,American
09XfKLTkHeukEBknM8B_dA,Peruvian
09XfKLTkHeukEBknM8B_dA,Chinese
D7aZ9ZGpnyObEawvMsXi_A,Chilean
PKRRiEtpATqPVskg6yCgsQ,Pizza
kEJ3b72MKnXtTGEGqXOy7w,Chilean
lo8nbta9XAXYDmSNglDytA,Indian
pZz3lKlq1wwgCseWAnTcjg,Local Flavor
UECycuZX-G9RRo5jEQ_KPA,Spanish
dlC_zY2oDCgV54QTAP3Ztw,Latin American
0rsHnKT6za4faEA_jed0kg,Pubs
UV24IsNtNyM6_CQ84gJjOQ,Steakhouses
UV24IsNtNyM6_CQ84gJjOQ,Argentine
oZ_pVyyyGS8mghqZ9X_NUw,French
xe5hcp0WKUjLkNeovhIeuA,Peruvian
TmD9C8IRlvubHa-_AeK-wg,Sports Bars
TmD9C8IRlvubHa-_AeK-wg,Mexican
JyLGEalMw2kqjH6WveEk5A,Coffee & Tea
JyLGEalMw2kqjH6WveEk5A,Breakfast & Brunch
autxg7fSWTX5OFU8q2ui_g,Pizza
autxg7fSWTX5OFU8q2ui_g,Italian
O6DphjJO4ZM7ZN77BvRSRQ,French
a20FENQv5B59sCDSd8dkVw,Chinese
a20FENQv5B59sCDSd8dkVw,Wok
OCZROWDFaWKk41yYCfnaZQ,Mediterranean
OCZROWDFaWKk41yYCfnaZQ,Bistros
pCgqgk_aHrSrV-Hg0qjZfw,Japanese
pCgqgk_aHrSrV-Hg0qjZfw,Peruvian
xEkm7WHUkH4S9E5a9w7Wsg,Coffee & Tea
ixOo17AUmm0g6mishr44Qw,Seafood
ixOo17AUmm0g6mishr44Qw,Chilean
ffHk4q3jDiMrTMLLU6kcIA,Italian
ffHk4q3jDiMrTMLLU6kcIA,Pizza
O7l9Iqyo2JyEyZtGfzYbeg,Italian
lnSQxFO41KJmXksQzkvzbQ,Sandwiches
SoTXRKlafCaia2f4qRV0rA,Vegan
SoTXRKlafCaia2f4qRV0rA,Vegetarian
PS7Y3zRGs4xh1GGyZKm_Nw,German
t0SOl3Z4akZ0usQLosOlWw,Coffee & Tea
wPJ6N7WN3plKaB0YYUUElg,Asian Fusion
1lcKk7SVUKinuip28e2G6w,Ice Cream & Frozen Yogurt
1lcKk7SVUKinuip28e2G6w,Coffee & Tea
SnpIj2jPdp4qvb_gXjGj-g,Sushi Bars
SnpIj2jPdp4qvb_gXjGj-g,Nikkei
p3mt7rf0kjTtu-s5gljlVw,Breakfast & Brunch
p3mt7rf0kjTtu-s5gljlVw,Tea Rooms
A2M79ed6a9m9p99fWyKz8w,American
MG_E5OxSwGKSBXVFqskU_Q,Tapas Bars
MG_E5OxSwGKSBXVFqskU_Q,Spanish
pSc7K1DtQ_1lYmpNBsLvfQ,Burgers
pSc7K1DtQ_1lYmpNBsLvfQ,Salad
UUIU7Ky2YMiaMGLZipPa5w,Cafeteria
HDK6QCV1e3iVc5BuPqaneQ,Ice Cream & Frozen Yogurt
wfB25whweKwMLQmfWW3gKQ,Tea Rooms
scm8nz-a4JlLus1L6EbT-Q,Thai
UpW0GEj9ngKCg-PnYvweww,Burgers
ioWH5y3-c9AmZAsVabDwAA,Burgers
ioWH5y3-c9AmZAsVabDwAA,Sandwiches
WStc_dmykIjJ_-0sLnFvnA,American
WStc_dmykIjJ_-0sLnFvnA,Sports Bars
WStc_dmykIjJ_-0sLnFvnA,Burgers
FjiYC6wOgfeJigeKkkcx3Q,Chilean
owjHlR8QDyP1umNSCYujeg,American
x0CEAUjq_qTZegXyoGf1kQ,Peruvian
76DiSp_Q4nehUX9G97UJQw,Argentine
76DiSp_Q4nehUX9G97UJQw,Barbeque
8pBXn2J2sdxypBUjIUACGA,Tex-Mex
P0eaVPMLwFXK-RC8jB1RgQ,Chilean
5wosBhTlHhill5nIMeBYaA,Sushi Bars
JOcWw6Ux91uP0uwI37awvQ,American
-00_eG7huro3ki2QN-wvWA,Breakfast & Brunch
-00_eG7huro3ki2QN-wvWA,Waffles
-00_eG7huro3ki2QN-wvWA,Creperies
lo8nbta9XAXYDmSNglDytA,Indian
D7aZ9ZGpnyObEawvMsXi_A,Chilean
kEJ3b72MKnXtTGEGqXOy7w,Chilean
PS7Y3zRGs4xh1GGyZKm_Nw,German
UECycuZX-G9RRo5jEQ_KPA,Spanish
PKRRiEtpATqPVskg6yCgsQ,Pizza
0rsHnKT6za4faEA_jed0kg,Pubs
UV24IsNtNyM6_CQ84gJjOQ,Steakhouses
UV24IsNtNyM6_CQ84gJjOQ,Argentine
09XfKLTkHeukEBknM8B_dA,Peruvian
09XfKLTkHeukEBknM8B_dA,Chinese
oZ_pVyyyGS8mghqZ9X_NUw,French
dlC_zY2oDCgV54QTAP3Ztw,Latin American
TmD9C8IRlvubHa-_AeK-wg,Sports Bars
TmD9C8IRlvubHa-_AeK-wg,Mexican
ffHk4q3jDiMrTMLLU6kcIA,Italian
ffHk4q3jDiMrTMLLU6kcIA,Pizza
ixOo17AUmm0g6mishr44Qw,Seafood
ixOo17AUmm0g6mishr44Qw,Chilean
pCgqgk_aHrSrV-Hg0qjZfw,Japanese
pCgqgk_aHrSrV-Hg0qjZfw,Peruvian
O6DphjJO4ZM7ZN77BvRSRQ,French
YdV9jX9m4CUToUuZXh3v_A,Sushi Bars
O7l9Iqyo2JyEyZtGfzYbeg,Italian
pZz3lKlq1wwgCseWAnTcjg,Local Flavor
dP4oYbTgnBHf_ZfS9n0jXQ,Beer Bar
mzCPc9pnafMtPSzvH9O6vg,Cafes
mzCPc9pnafMtPSzvH9O6vg,Salad
mzCPc9pnafMtPSzvH9O6vg,Bagels
x0CEAUjq_qTZegXyoGf1kQ,Peruvian
UpW0GEj9ngKCg-PnYvweww,Burgers
UUIU7Ky2YMiaMGLZipPa5w,Cafeteria
z1bkflnb8VFYznf0AKpOHg,Cafes
xe5hcp0WKUjLkNeovhIeuA,Peruvian
h_f-CQof1y53WFUwlU9zAg,Bakeries
h_f-CQof1y53WFUwlU9zAg,Coffee & Tea
h_f-CQof1y53WFUwlU9zAg,Desserts
8AGNOR_7x4DilC9Bdh_49w,Pizza
8AGNOR_7x4DilC9Bdh_49w,Sandwiches
xEkm7WHUkH4S9E5a9w7Wsg,Coffee & Tea
ioWH5y3-c9AmZAsVabDwAA,Burgers
ioWH5y3-c9AmZAsVabDwAA,Sandwiches
PiO0A-NzFTPMOpodH_DsEA,Bakeries
PiO0A-NzFTPMOpodH_DsEA,Desserts
PiO0A-NzFTPMOpodH_DsEA,Sandwiches
76DiSp_Q4nehUX9G97UJQw,Argentine
76DiSp_Q4nehUX9G97UJQw,Barbeque
4ZLKXuw9e4KIZk5h7-9gPw,French
4ZLKXuw9e4KIZk5h7-9gPw,Wine Bars
4ZLKXuw9e4KIZk5h7-9gPw,Bistros
R3TwSiqcKsBAz6iXUh8LuQ,Brasseries
Ynbr6bhdH0zeRxhj9XViww,American
Ynbr6bhdH0zeRxhj9XViww,Breakfast & Brunch
JyLGEalMw2kqjH6WveEk5A,Coffee & Tea
JyLGEalMw2kqjH6WveEk5A,Breakfast & Brunch
OCZROWDFaWKk41yYCfnaZQ,Mediterranean
OCZROWDFaWKk41yYCfnaZQ,Bistros
23Mh0BsyoPiSj5IgLE0y-A,Chilean
lr9kntd6OpxfqF2DivIqpQ,Tapas/Small Plates
lr9kntd6OpxfqF2DivIqpQ,Spanish
lr9kntd6OpxfqF2DivIqpQ,Bars
XRZRqVH-HufV6cfFmMyztw,Burgers
XRZRqVH-HufV6cfFmMyztw,Fast Food
hDIxAKdMdNMOklwjosNjZQ,Japanese
b2_V--_VkuFK7K5kG-P4Yw,Pizza
b2_V--_VkuFK7K5kG-P4Yw,Empanadas
kPIXb_Tb1H5ye2-z-JE8HQ,Chinese
gwZdA1NNLTJRJsFXTOcz9Q,Pizza
_2c5tIfoy874R7zlLb0Pqg,Japanese
B-iusD0sLqK4f2MSj_2FUQ,Beer Bar
B-iusD0sLqK4f2MSj_2FUQ,Burgers
B-iusD0sLqK4f2MSj_2FUQ,Sandwiches
yFn3NDrybWsimRqVR510aA,Seafood
yFn3NDrybWsimRqVR510aA,Steakhouses
Omnb9oU4ZtBbmREZFVcHDA,Breakfast & Brunch
Omnb9oU4ZtBbmREZFVcHDA,Cafeteria
Omnb9oU4ZtBbmREZFVcHDA,Chocolatiers & Shops
GIvzhrM4BvcTRihk1vKf2w,Pubs
pM76w-mfGEqKr_bcHJhErQ,Tea Rooms
8N6Y3HsLXHBeFwhlO0YxwQ,Wine Bars
8N6Y3HsLXHBeFwhlO0YxwQ,Chilean
8N6Y3HsLXHBeFwhlO0YxwQ,Cocktail Bars
U15KdCy6HH05WISNtN9plQ,Latin American
yP2UNxl1_r_9GUZbWhx1hg,Peruvian
Qtni8AS93H71AfyDIsijZg,Spanish
Qtni8AS93H71AfyDIsijZg,Bars
25PGm8dLZuar_Q0CZWK-dQ,Sandwiches
x72iXJX0J7kibMpisppZ9g,Bars
x72iXJX0J7kibMpisppZ9g,Italian
ZKpwNAFay09AiBHPX7jdNw,Italian
ZKpwNAFay09AiBHPX7jdNw,Breakfast & Brunch
ZKpwNAFay09AiBHPX7jdNw,Coffee Roasteries
FTnehJpfn5t3iq_eGcE6pg,Chilean
FTnehJpfn5t3iq_eGcE6pg,Bars
CAFL80wAGOMcPrEO6uMnkA,Sandwiches
O86DNpypfjb9drywlNy5tA,Museums
lmCk52sv-Vb5ncRXF_gHvw,Mexican
b5duAmqZb0KsiXn2beMlyw,Brasseries
_IAsgk5-aFA30gQwZKWtLQ,Burgers
_IAsgk5-aFA30gQwZKWtLQ,American
nzBj5rgVus-t-PEI5bM2MA,Beer Bar
iSw2Zlx8kz9ECDhTkqVt1A,Mexican
AOOUaN28bZvgBEDzIkj4dg,Japanese
aePgSLTK25KTpqGUfgKZBA,Sandwiches
aePgSLTK25KTpqGUfgKZBA,Burgers
D4VeYaSEw9EaNCxqkloL6A,French
qRNEPSS9PqH98_oXsH3eRw,Mediterranean
7fUOuXtQBsskDnza60AXAw,Japanese
7fUOuXtQBsskDnza60AXAw,Sushi Bars
7fUOuXtQBsskDnza60AXAw,Pan Asian
FGZa3gtFgwox699GEsvlRA,Lounges
FGZa3gtFgwox699GEsvlRA,Tapas Bars
LQHcI4vTAq1m8OiHKDiOvg,Tapas Bars
y1WU1i7ZZmariGsuppuHhw,Japanese
ena69HR-tQZjtdMTC5czWw,Italian
spa2Nr_sLf28GGiRrPQSMQ,Arcades
spa2Nr_sLf28GGiRrPQSMQ,Brasseries
K8qFuurxpzXnGHfxh5aVFA,Seafood
K8qFuurxpzXnGHfxh5aVFA,Cafes
6pPACPuuC5roVFUxWlAWxw,Brasseries
6pPACPuuC5roVFUxWlAWxw,Pubs
iGvD2zDHJA6n21676oRyNg,Irish
iGvD2zDHJA6n21676oRyNg,Irish Pub
JXxLl5YnRIZZyC8Ld--wjw,Indian
GTCjahpqjFkcqVBSDSxZPw,Brasseries
SYjQB4CntxSQtkmI6Ep3Vw,Seafood
cuhYTmS8dFcdRYx60wMhpw,Sandwiches
cuhYTmS8dFcdRYx60wMhpw,Peruvian
RkGHoxUqXs0Wra6LWJOZag,Dive Bars
wGX0FyGpTfL0V1gzVLv4aw,Jazz & Blues
wGX0FyGpTfL0V1gzVLv4aw,Cafes
wGX0FyGpTfL0V1gzVLv4aw,Pizza
xHWhdGigvP3GrdZyc-CniQ,Burgers
rxt0ZpbSO1R1wHdpZPlhYA,Burgers
rxt0ZpbSO1R1wHdpZPlhYA,Salad
rxt0ZpbSO1R1wHdpZPlhYA,Cafes
2VZvMW76Pgsvmk536Bvndw,Ramen
lrf7NrIhWJMbPAic7glsPA,Thai
kVvNjBeB57ddJaXcaLciLA,Tapas/Small Plates
kVvNjBeB57ddJaXcaLciLA,Cocktail Bars
437LA-ciFAJrhwGAYM4jnw,Pizza
veOqBAWM7aepBqSVO9Z25g,Bars
veOqBAWM7aepBqSVO9Z25g,Chilean
zwtBhOE9vs9N9ztGdMv2zg,German
lnQV79eIner4_iWQxHbbXQ,Cafes
aowME74ICNM0ZfTpJ6E1Wg,Barbeque
LyUwbW2c_0TpaYLp1tY0Gg,American
LyUwbW2c_0TpaYLp1tY0Gg,Barbeque
IEs7qK1z0I0YJzGg1Wh80g,Chilean
7-68GEE37qW-_rGS2tldzQ,Cocktail Bars
kBqHGf7TA4bMax7SvjQM2g,Irish
kBqHGf7TA4bMax7SvjQM2g,Pubs
zrXVwBZYHgyJOcv5uf_NDw,Japanese
irdd3jhMTF18kv-gn1cIfg,Mediterranean
irdd3jhMTF18kv-gn1cIfg,Seafood
irdd3jhMTF18kv-gn1cIfg,Tapas/Small Plates
oZ_pVyyyGS8mghqZ9X_NUw,French
TmD9C8IRlvubHa-_AeK-wg,Sports Bars
TmD9C8IRlvubHa-_AeK-wg,Mexican
O6DphjJO4ZM7ZN77BvRSRQ,French
y2FR-JBGie4wiW6RjtKLhg,Seafood
O7l9Iqyo2JyEyZtGfzYbeg,Italian
SoTXRKlafCaia2f4qRV0rA,Vegan
SoTXRKlafCaia2f4qRV0rA,Vegetarian
p3mt7rf0kjTtu-s5gljlVw,Breakfast & Brunch
p3mt7rf0kjTtu-s5gljlVw,Tea Rooms
MG_E5OxSwGKSBXVFqskU_Q,Tapas Bars
MG_E5OxSwGKSBXVFqskU_Q,Spanish
UECycuZX-G9RRo5jEQ_KPA,Spanish
pM76w-mfGEqKr_bcHJhErQ,Tea Rooms
lo8nbta9XAXYDmSNglDytA,Indian
zA4VA6jMqqS9Q6vL3d9zRw,Restaurants
autxg7fSWTX5OFU8q2ui_g,Pizza
autxg7fSWTX5OFU8q2ui_g,Italian
09XfKLTkHeukEBknM8B_dA,Peruvian
09XfKLTkHeukEBknM8B_dA,Chinese
ioWH5y3-c9AmZAsVabDwAA,Burgers
ioWH5y3-c9AmZAsVabDwAA,Sandwiches
_0jsn4iT6I9L8HH0LKcqzg,Parks
mU6NGO6_vrEVH30_4pY0UA,Pizza
mU6NGO6_vrEVH30_4pY0UA,Italian
7GCqpnIhNTeBQpY43vxaqg,Cafes
7GCqpnIhNTeBQpY43vxaqg,Breakfast & Brunch
D7aZ9ZGpnyObEawvMsXi_A,Chilean
N-j6cssa5SGs9DptgFaKMg,Seafood
aXOyG3EYuPTpDjRYSDwzlQ,Sandwiches
aXOyG3EYuPTpDjRYSDwzlQ,Cafes
pZz3lKlq1wwgCseWAnTcjg,Local Flavor
FjiYC6wOgfeJigeKkkcx3Q,Chilean
P0eaVPMLwFXK-RC8jB1RgQ,Chilean
LitwhQ4cTwY3vZGNn90raw,Desserts
LitwhQ4cTwY3vZGNn90raw,Coffee & Tea
LitwhQ4cTwY3vZGNn90raw,Chocolatiers & Shops
MGMsBw3RG_qugo-mh5gVPA,Ice Cream & Frozen Yogurt
MGMsBw3RG_qugo-mh5gVPA,Desserts
MGMsBw3RG_qugo-mh5gVPA,Cafes
PKRRiEtpATqPVskg6yCgsQ,Pizza
gwZdA1NNLTJRJsFXTOcz9Q,Pizza
0rsHnKT6za4faEA_jed0kg,Pubs
AsKl_gsa4pf_hSwyuU-PEg,Burgers
UUIU7Ky2YMiaMGLZipPa5w,Cafeteria
uAlOeC_dLwEwKURAn3PnoQ,Sandwiches
uTsUSGdYsxIz7Dw1gZv-fA,Breakfast & Brunch
uTsUSGdYsxIz7Dw1gZv-fA,Brasseries
uTsUSGdYsxIz7Dw1gZv-fA,Cafes
xe5hcp0WKUjLkNeovhIeuA,Peruvian
1evG5EDMSxkaCBJ4osbb-g,Signature Cuisine
1evG5EDMSxkaCBJ4osbb-g,Chilean
Qn9MYURJan1fWsmxXhvUhg,Pizza
Qn9MYURJan1fWsmxXhvUhg,Italian
yU_slotYEk-b4dUeZSKxAA,Chilean
lqR5TgQMbx7jN6WwyY-IKQ,Japanese
lqR5TgQMbx7jN6WwyY-IKQ,Sushi Bars
8FLcpThg0Jnk6X2m3MTvWg,Cafes
swu2fUDMOuIsOOiRHw16Sg,German
swu2fUDMOuIsOOiRHw16Sg,Beer Bar
1ym1IIWmg_XnP3NimUOiyw,Sandwiches
spa2Nr_sLf28GGiRrPQSMQ,Arcades
spa2Nr_sLf28GGiRrPQSMQ,Brasseries
-SHytl9X7uIeUbFNDlbNtw,Coffee & Tea
-SHytl9X7uIeUbFNDlbNtw,Coffee Roasteries
LKTRVd3742fH4HZMoQw2bA,Asian Fusion
dlC_zY2oDCgV54QTAP3Ztw,Latin American
-NXGykVjnukAvP5As-LEIA,Yelp Events
C6zpIFvhg2ACyXcg9U-gFw,Barbeque
76DiSp_Q4nehUX9G97UJQw,Argentine
76DiSp_Q4nehUX9G97UJQw,Barbeque
lnSQxFO41KJmXksQzkvzbQ,Sandwiches
NOdbfOKOTKdaQiVtSM9oyQ,Japanese
NOdbfOKOTKdaQiVtSM9oyQ,Sushi Bars
y2FR-JBGie4wiW6RjtKLhg,Seafood
x72iXJX0J7kibMpisppZ9g,Bars
x72iXJX0J7kibMpisppZ9g,Italian
autxg7fSWTX5OFU8q2ui_g,Pizza
autxg7fSWTX5OFU8q2ui_g,Italian
N-j6cssa5SGs9DptgFaKMg,Seafood
EG1MtnU1CapiqemCj9gPDg,Barbeque
iSw2Zlx8kz9ECDhTkqVt1A,Mexican
UUIU7Ky2YMiaMGLZipPa5w,Cafeteria
FjiYC6wOgfeJigeKkkcx3Q,Chilean
D4VeYaSEw9EaNCxqkloL6A,French
88_aPaTRoVFyPTp4wTEBUg,Bars
88_aPaTRoVFyPTp4wTEBUg,Burgers
y1WU1i7ZZmariGsuppuHhw,Japanese
spa2Nr_sLf28GGiRrPQSMQ,Arcades
spa2Nr_sLf28GGiRrPQSMQ,Brasseries
iGvD2zDHJA6n21676oRyNg,Irish
iGvD2zDHJA6n21676oRyNg,Irish Pub
JXxLl5YnRIZZyC8Ld--wjw,Indian
S7Z-qMzGw7oXO-cmfIyq9g,Desserts
S7Z-qMzGw7oXO-cmfIyq9g,Tea Rooms
S7Z-qMzGw7oXO-cmfIyq9g,Bakeries
swu2fUDMOuIsOOiRHw16Sg,German
swu2fUDMOuIsOOiRHw16Sg,Beer Bar
cuhYTmS8dFcdRYx60wMhpw,Sandwiches
cuhYTmS8dFcdRYx60wMhpw,Peruvian
xHWhdGigvP3GrdZyc-CniQ,Burgers
kVvNjBeB57ddJaXcaLciLA,Tapas/Small Plates
kVvNjBeB57ddJaXcaLciLA,Cocktail Bars
GTCjahpqjFkcqVBSDSxZPw,Brasseries
dMwpmfRXKvGnCSZYi2rwtg,Japanese
O_0RUGG1svpmhdlVNrrgtw,Coffee & Tea
O_0RUGG1svpmhdlVNrrgtw,Juice Bars & Smoothies
3O4nMXeavFHlzd_5xLK9Lw,Bars
3O4nMXeavFHlzd_5xLK9Lw,Cuban
59pLRU82-ycQQLDVv43OdA,Vegetarian
59pLRU82-ycQQLDVv43OdA,Salad
59pLRU82-ycQQLDVv43OdA,Juice Bars & Smoothies
a2HY9Rwo08JJuF00JxvhjQ,Thai
n6Jf_kTbmLzasjnRlmgu9w,Bakeries
n6Jf_kTbmLzasjnRlmgu9w,Desserts
n6Jf_kTbmLzasjnRlmgu9w,Italian
k9EHMwQLkuC9iHBYloSpZQ,Bistros
k9EHMwQLkuC9iHBYloSpZQ,French
BsCrA52gXDmtLMozeblBXA,Cafeteria
fR_l1IYHsFL7EeD9mZ6mfQ,Chilean
Vs8LLb7gguxoW2fmDQrusQ,Tapas Bars
Vs8LLb7gguxoW2fmDQrusQ,Bars
-rbEC5j11zAH6qcl_YhHng,Bakeries
-rbEC5j11zAH6qcl_YhHng,Coffee & Tea
-rbEC5j11zAH6qcl_YhHng,Breakfast & Brunch
U7Tvo8cjLIPe9wqmYmEOzw,Peruvian
D9981RrXaRUVHvhGDoSxlQ,Bars
z3PCWi32hAIelV8kNaxw-w,Bars
eYuRVlGN7jyRlILyV4RMSg,Peruvian
h7Tt-nPtG0yE4V5pzD9BIw,Sushi Bars
LS94n9NBjDxfmCHJKHl_UQ,Bakeries
Xn7nHPyUmQlySvzRG0wkzQ,Parks
_qqJuagdIwlzzqKJwTZCEw,Argentine
_qqJuagdIwlzzqKJwTZCEw,Sandwiches
_gAQv1efH_ot7THuN9TIOA,Japanese
_gAQv1efH_ot7THuN9TIOA,Italian
_gAQv1efH_ot7THuN9TIOA,Peruvian
qtj5faNNgQEP9qhs48w5JA,Italian
qtj5faNNgQEP9qhs48w5JA,Peruvian
Wr0UV4c691fe4k7VsOLLjA,Steakhouses
Wr0UV4c691fe4k7VsOLLjA,Brasseries
OR4ULATMIzx_5FJAqWUz-w,Landmarks & Historical Buildings
