yelp_id,category_name
qpBfx4bwRHrUTKxVrWot-w,cafes
DUbB2zPmssqzUTdQGcWKvQ,italian
DUbB2zPmssqzUTdQGcWKvQ,trattorie
PjrqZ0qYW5RYWA3uVT4cpg,coffee & tea
PjrqZ0qYW5RYWA3uVT4cpg,ice cream & frozen yogurt
FcQ0WD5LiJTxCZ0kGH2yww,signature cuisine
80eQIQCfB5AA_V2eM7BDDw,chilean
iF1W6Nl2V3ZvHkiroSM1bA,desserts
nTUCDMCiusmokFqKmNgmpg,peruvian
XF6LEy_1VRWYo1EPovvsDQ,bakeries
Xn7nHPyUmQlySvzRG0wkzQ,parks
_gAQv1efH_ot7THuN9TIOA,japanese
_gAQv1efH_ot7THuN9TIOA,italian
_gAQv1efH_ot7THuN9TIOA,peruvian
N8X6ZrR2J38aF6GHJb0How,pizza
N8X6ZrR2J38aF6GHJb0How,italian
gPrYg-gJb2tbmKyQMP9b1g,cocktail bars
2V_095EzU0iJkFcf2eP-5Q,vegetarian
Fjhzt4sJxYZbRkjcfUaSTg,vietnamese
ZiVqLjEJcxq0DiKXqpLGHQ,coffee & tea
2tFY1YDvVxHD5e_5-iNarA,fast food
qWNT8ZioGZ2rp--oxc3jXQ,brazilian
fL-jE1MiJAmzv7n_VuLuMw,cafes
hqWtGqFj8fIna4W0cf41DA,vegetarian
hqWtGqFj8fIna4W0cf41DA,vegan
e6mQW1XUUKM38MddNKeNrA,burgers
e6mQW1XUUKM38MddNKeNrA,beer bar
e6mQW1XUUKM38MddNKeNrA,american
d7FPDdPVnt7eDcZasb5SjQ,italian
d7FPDdPVnt7eDcZasb5SjQ,pizza
mG1qTZrElETuJuZ06btTgA,cafeteria
mG1qTZrElETuJuZ06btTgA,sandwiches
mG1qTZrElETuJuZ06btTgA,fast food
ZuAVq6RtSNsgpxYhzKOD3A,brasseries
ZuAVq6RtSNsgpxYhzKOD3A,beer bar
KlvKgL7c_cvHruXWYq3d8A,pubs
ai5fbfejvimmYSBi3uTEFg,chilean
ai5fbfejvimmYSBi3uTEFg,pizza
ai5fbfejvimmYSBi3uTEFg,sandwiches
8UoJHYdI9o2lGOm5CyFzbA,arabic
zE_bB_pnVDSqLIXx_8QkMw,peruvian
BG2mMSUULPEWMOJ5O6j-9A,bars
BG2mMSUULPEWMOJ5O6j-9A,music venues
p5qVHNu6GOQg2VhU2WtbKQ,chilean
dK-7cOeJYk1m_WD-Ei80UA,beer bar
dK-7cOeJYk1m_WD-Ei80UA,pizza
dK-7cOeJYk1m_WD-Ei80UA,cocktail bars
zOMqNafjlkMaLiGt2_tavQ,wine bars
JhjYQT265h7WCvBLrkPD4A,pubs
JhjYQT265h7WCvBLrkPD4A,karaoke
9kDzfe3JC-pWUSLD3Gywfg,restaurants
31XmEbeUthZRe0AGhzcQyg,sushi bars
WXRC6NdVi6rnnBD32sAbcA,breakfast & brunch
WXRC6NdVi6rnnBD32sAbcA,cafeteria
h0WkqudXgvlgCyo5kg1IVg,dive bars
vxE5t_oKVPF25aDBZb6wUA,bars
-Cvsb1DlSSsk_0kk0FeLUw,chilean
STr6fQmXKTOqj8P2Mqy1iA,tapas bars
STr6fQmXKTOqj8P2Mqy1iA,beer bar
zWdGbnKkc6nkV6nY_Zyzfg,sushi bars
zWdGbnKkc6nkV6nY_Zyzfg,asian fusion
JegcylBDabFk4VXZ-oWTzQ,vegan
JegcylBDabFk4VXZ-oWTzQ,vegetarian
XTG5yKkFc2Bs84qErEkD4w,sandwiches
nJhougPZUqM_uHQfzTeZMw,japanese
Ra7fV2lJFiiszge78QZ3lA,cafes
Ra7fV2lJFiiszge78QZ3lA,"books, mags, music & video"
07GbQio47PSpld7Rx5VOtA,mexican
0c48nunB7NgSdvnskZXV4A,bars
k2SNtYAae3rrkkdaM7Ppgg,japanese
QGsm1u1P08AWc4N2c_Ny_g,bars
1Tmzj1IhEtzPyJkFJS-KoA,cafeteria
1Tmzj1IhEtzPyJkFJS-KoA,sandwiches
3yLLZZm6GtQNa0_i-bPF6w,seafood
3yLLZZm6GtQNa0_i-bPF6w,fish & chips
ydU0TQEXK3NU7fDPrEaBTg,brasseries
nmxmOg_DtqAnpWt6EbbXdQ,parks
18THvwW527jb71IuxvwxMw,tea rooms
18THvwW527jb71IuxvwxMw,bakeries
18THvwW527jb71IuxvwxMw,delicatessen
r93_c21Ymf_lSPF7YorgeQ,bakeries
hIseBCIQleNhU-deOXneyw,pizza
m5jM8BoKJRn4Bq3w9FFu7w,latin american
XppDIhClrogJrL15C3pncw,desserts
vmpTRLhE1EczKeZR3vsOEw,italian
no0YF6TuFjnx9g0yolohQQ,peruvian
CAKTucwrwyPUESQ2Nl-RJw,breakfast & brunch
CAKTucwrwyPUESQ2Nl-RJw,food delivery services
oHszXh0I3hZ9AOSLSGBoug,wok
LPj2JO-Ndul8oaddE48TXA,burgers
LPj2JO-Ndul8oaddE48TXA,fish & chips
LPj2JO-Ndul8oaddE48TXA,sandwiches
PWUEI2ljPv-4MuhxflGfZQ,mexican
pFaQCLVXNsL0RJtkZqy17Q,japanese
-mWSB9s25gUU6HMWcKaXkA,desserts
t8JX_B1HbDPYH2brXYL6Bg,sushi bars
70vKkubJuhnESlup3GSjqA,tapas bars
9DFgOHZ4WxG9Zm92Dxvgmg,italian
3QgIEIZXbXCjjASJUhP0lw,pizza
qO_BgFe-txU_bVcUb6ui5Q,shopping
qO_BgFe-txU_bVcUb6ui5Q,street vendors
DlASxjnp1VOxpnwyq7vCcA,desserts
DlASxjnp1VOxpnwyq7vCcA,wholesale stores
b6l8oOLvPUca_q4Um2gebw,sushi bars
HY2w-ilX9DkqvLyLpr00rQ,ice cream & frozen yogurt
CDWI54ptbMg2A4WaulvlwQ,sushi bars
WxnsRJCbVl2QveQsvM5Ovg,ice cream & frozen yogurt
F6lDyfLlI_Uy5W49iOscKg,ice cream & frozen yogurt
bcSORsW0FW7DIyY7LrJjwQ,american
agVr14eJN2x5x-_28HNhRg,pizza
alIiaevXL4yDpalpREdwYA,amusement parks
UDxz0VJp9dbo3fl_Aq913Q,hot dogs
UDxz0VJp9dbo3fl_Aq913Q,sandwiches
V1rIq1AIexx4VjwSJdmyng,steakhouses
V1rIq1AIexx4VjwSJdmyng,fast food
AWcNM3vWeQw9_in86mFTdw,burgers
gF8fdyKnWoaHX80Koo2FZg,peruvian
Qu06n_OSVWCqk1Ar-NJlMw,restaurants
BTqogmSI5w4oR5RfVCDXHw,burgers
BTqogmSI5w4oR5RfVCDXHw,sandwiches
-eoGM-DiRAgS80-kzMoW4A,barbeque
qvje-4CULVxMnjwLDXMT8A,japanese
ZiuxlhYA5B0ht7spa-fokQ,bars
eWAuHj5aDzLSuUCFDNZikg,local flavor
GIcfldfPTYCtV66neQ99_A,bakeries
zd3c1WNuOHa-TUfiScyyZQ,restaurants
NBuuILEd_P_ACCRL-Fyv5Q,pizza
NBuuILEd_P_ACCRL-Fyv5Q,italian
V0CokleO3TbOQv7QbJeVYw,burgers
lZyc6gW6oVg1qcvlC2zN0g,steakhouses
pAhDJETxgQU818G7zIV0Yg,seafood
pAhDJETxgQU818G7zIV0Yg,italian
HLWU4zI5sGQBfv9hwLhlOQ,bars
HLWU4zI5sGQBfv9hwLhlOQ,sandwiches
jYQSlvSIujnydbJa6k7OSA,peruvian
O37nWY4PeRpXARc6UAmpag,coffee & tea
p8rUWntYZThe45eMY-6Zxg,brasseries
p8rUWntYZThe45eMY-6Zxg,sandwiches
Zi0p1aOy2K8ihXWauj6E1A,american
Zi0p1aOy2K8ihXWauj6E1A,barbeque
WOSMv9eCeFn2p3HhqJDzNg,chilean
lVqFooNTPcqbGwSq1ePpNA,dive bars
ZQTc_KRY-pa3CBQ4RYWxQA,restaurants
71bW-Lb55_V2vudnQbSOZw,middle eastern
3L3Q2pM2oyEFWv4P08PznQ,coffee roasteries
40fl6Ywq_P754iw7tfn0Nw,vegetarian
40fl6Ywq_P754iw7tfn0Nw,latin american
Wu6k_E-RXPKDzR0JN_40Eg,peruvian
jjCb9dpyj_J6ilZalsuDeQ,desserts
WyCeFUECVylqUc1nrpDQ7Q,cafeteria
11rriQRCu-UhD0_oEjiqFw,middle eastern
m-06-AZmisAlRkHzYg7jUg,bakeries
v_jv58N-nxfTeYJORoLClQ,chinese
FbYSyzpThJnNR1osDcBB-w,coffee & tea
vUUg1QXSsM7CpllRLYg6qQ,landmarks & historical buildings
snFlGAu8Tc72zqWwcx-9Wg,arabic
snFlGAu8Tc72zqWwcx-9Wg,kebab
lPsrHFNmGf-Hz7JzMtJYAQ,local flavor
ufgurI5diWqjZJ26aQBHHg,bakeries
ufgurI5diWqjZJ26aQBHHg,desserts
ufgurI5diWqjZJ26aQBHHg,empanadas
N7S6GgefCgZAgRvGokYvYA,landmarks & historical buildings
mv6scXU-KzpDs23ceR4TNg,bakeries
mv6scXU-KzpDs23ceR4TNg,professional services
-bYivr1sPn0cVpJmj4iYmg,libraries
-bYivr1sPn0cVpJmj4iYmg,landmarks & historical buildings
-bYivr1sPn0cVpJmj4iYmg,museums
PvVtFoIcw4ANfr7Go_FEyA,ice cream & frozen yogurt
cfLReN17kuJ5zASoBiUgEw,mexican
ugFCNN1_qx3TQoI25ZmNEA,thai
qYJ4_415GvlJkbcNoe8bKg,arabic
_4INs825Oyx37eq4ziLmFA,bakeries
E15a1GuGitszGlzIyByTeg,coffee & tea
61rfHQ1gfidgseNHYsdD9A,peruvian
h3A1uzEE48NG5WUmpGVpoQ,parks
ELCQLGTSj0q3do_rwt94mw,restaurants
0nQMFHP26x6ZJSjPqiO2dA,ice cream & frozen yogurt
hc7XrMjjpSMc_92GoncYkQ,fast food
vM18iQCPIQWPCsRm46sDNw,street vendors
t6UzZYLySOntV5l1ZMRTnQ,street vendors
JJCgpdrovubx8rzMD8ZeZw,mexican
h06NLRpjoCxt0uDIFzwLeg,fast food
gcasRPOONGLxSizZqJfEXg,fast food
nY-keBT-OVrVmPCmpDfeyQ,fast food
zrlhcp7vM1m0UtTEji10Dw,peruvian
wAvWKFlvCtHXw5nQifDTQA,local flavor
wrgGo8cpR71-cg_JCjbs5w,arabic
HZrnsDLPyxqfNzICAO4iWQ,nikkei
fRuT8zXc90qZWtBed-fy3A,seafood
EXKUmJ_m48akvkgAZZJ9rg,middle eastern
ss1UPxI36Wffh5qdzeos7Q,pizza
rT4bLlKxpjZdH0Pal2lDsA,restaurants
qXzgNYQRnT-nWcsjYxpqfA,restaurants
AXBUmflurDOuFe-hi4km1Q,pizza
S2jNzIH-V1FhsrKPTmo8mw,latin american
hJhhkk_uZRf-j4aKdEBTsQ,peruvian
oxfuggAHWe8UOo-PVzPGqg,landmarks & historical buildings
NwPG2x4Y5gg-rUq91Op6sg,restaurants
9xnqYHQC4tBxRrjnYzR_NA,landmarks & historical buildings
FXYYB2W-rjhezzEv_RW6Tw,pizza
tEP4ZQQbZQEBKim1R0IA3g,chinese
jjHWufvWRaS63u9xq8dH_w,nikkei
e33bsBHIZAH8RMOh0Z4HRQ,chilean
AsT6wk6KiQuhU2ATAFpgoA,cafes
AsT6wk6KiQuhU2ATAFpgoA,chilean
Lud7hRdAYWANipHxZ2uAnQ,barbeque
Lud7hRdAYWANipHxZ2uAnQ,chilean
ynY460YsU9EXg5u3EfFoGQ,chilean
0Cnly0_mi34QUl0AAttPdQ,pizza
9z6cHH7kQQAxi2K3zCo44A,chilean
U6BdQCMcUspgJzzcLEz54Q,cafeteria
U6BdQCMcUspgJzzcLEz54Q,hot dogs
6KUFEqRV1WAOQzpSRLrckA,peruvian
6KUFEqRV1WAOQzpSRLrckA,steakhouses
khPp42tTHf11q-YIc85_1g,steakhouses
A49xWkJrJfz9Fj7xy59X6g,chinese
-AvymRj3SyZQwyF7p_XF5g,peruvian
U-0mhk7lKMZ6JdwlwD1xNQ,brasseries
1hYfV-MGIDUZvCaEu6Ll_A,sandwiches
-Ek8o0WWSAnfiqMc5V-Ztg,caribbean
IyZ9zLvCMg8-gS-qmOIlPA,fast food
DrRDdAYUnvXvaY96Jo6sCA,dim sum
32Jb-3pElIMIXU-Ck2Sqwg,fast food
Ytpuwhx2SiKgj31BAz7L3w,sandwiches
-oekX5dpgxfhBq4nsrucvg,coffee & tea
azC-5q1Cq_qdWJGN0wxBHQ,amusement parks
1rZ2mzX8KgB_dgOoaaXL3w,cafeteria
1rZ2mzX8KgB_dgOoaaXL3w,pizza
1rZ2mzX8KgB_dgOoaaXL3w,latin american
MPtcdL0Hj6CJjqt968D1Ag,breweries
MPtcdL0Hj6CJjqt968D1Ag,pubs
sTKlxgZd0tkR4ny2_B062A,brasseries
tf_3Plw9HsoP3X7ha5yGTw,peruvian
yjiY42F4i8JGY83du0SAWg,peruvian
24yDGjDrwhg9D5E0afg7Kg,pizza
7p25C1L0-UMSsTqSD9vJNQ,tex-mex
VrHOTaURMketB-JSt8oNCg,"beer, wine & spirits"
VrHOTaURMketB-JSt8oNCg,pubs
jT_9nczYLHrU8QxiJBGmkw,coffee & tea
jT_9nczYLHrU8QxiJBGmkw,bakeries
jT_9nczYLHrU8QxiJBGmkw,grocery
qt5Lh7ZqbnhfPrTfDWw5rg,seafood
mfOOFy8nV2G0rwRZFFVhsg,sushi bars
9S6oGst7ML-OSunhAxS7Vg,pizza
9S6oGst7ML-OSunhAxS7Vg,sandwiches
Qu_drmqqYaZ_Zxzb5m4NtA,seafood
yfQTpWbSfuIrxksShYlStw,latin american
yfQTpWbSfuIrxksShYlStw,peruvian
FDpBaaul2CtUOUdSVjHB_A,tex-mex
FDpBaaul2CtUOUdSVjHB_A,food
jh7XC0B5I2cc9CbmUWVBtg,pizza
4q0Scufl-o3iDbLo_jxyRA,brasseries
qCvR5EXST2ZXstRNZvIbWQ,pizza
64WPcZLjeC-HeNkFlth0Ow,landmarks & historical buildings
ruAIxmJizgUdc1X9c881qQ,coffee & tea
WH_0oKZ5UyR9MfckZ3DLEQ,landmarks & historical buildings
QJR68RvfUZR_lZsCRBVsyQ,coffee & tea
kizX-P7Lo2oGwM6Hp1fABw,chinese
GeDJOiEyEqywsZkqm3AZIw,desserts
GeDJOiEyEqywsZkqm3AZIw,bakeries
gHisxcjeMuNVqdzQ8k5BZg,hot dogs
gHisxcjeMuNVqdzQ8k5BZg,pizza
gHisxcjeMuNVqdzQ8k5BZg,sandwiches
1ITy2qGrwvJl40Fp9yHmNw,chinese
bZ7JwRITJZyEVvqAGqSDng,restaurants
6bIDOE9W3hrCAfvEz1gvXA,mexican
6bIDOE9W3hrCAfvEz1gvXA,diners
3xP2Vk8XEF4kl4dRRTSMYg,restaurants
JPqsTHbGkMvi268nKl7lZQ,seafood
ZCDjs6-gTRLbMuY5Q00Kcg,museums
oYudtgpid-ciTQeXSYRPIA,brasseries
oYudtgpid-ciTQeXSYRPIA,cafes
oYudtgpid-ciTQeXSYRPIA,breakfast & brunch
0mL2MwydItat3Bnb8U7cXQ,italian
tBgywF1cEV7iFJWCr0g8aA,japanese
MOEf0xytTeWkAJQRBIQlNw,peruvian
MOEf0xytTeWkAJQRBIQlNw,rotisserie chicken
Q9LIgThUjZ7H7vNh79B5Ug,cafes
Q9LIgThUjZ7H7vNh79B5Ug,chilean
TxLMgkpRG9aP4HVgRhSplw,seafood
jKdZsCcvO1fPa0ibxytvtA,landmarks & historical buildings
uQ5yMmNe6geJVmMY_grMHQ,italian
atb7y0ECofincrhW0GfV0A,bakeries
atb7y0ECofincrhW0GfV0A,breakfast & brunch
atb7y0ECofincrhW0GfV0A,tea rooms
7BpTJlEvNghc2Mxd8p-ZSQ,cafeteria
2eUbtHSN28C5MLgFNx3ZAQ,seafood
2eUbtHSN28C5MLgFNx3ZAQ,venues & event spaces
-9TCiifRIv2b-edXgwUv5A,brasseries
8QxhbyN-9F_3I1ES_R5DoA,steakhouses
J6yYDulD6fIe4v6QuYfL6Q,salad
w-MTp7Ns0LcD_ymdD6k24w,peruvian
_lzO7VdHkQhXpSqtkWusSw,museums
iwDQhmGylgrDbp8gXeMtJw,pizza
iwDQhmGylgrDbp8gXeMtJw,sandwiches
kJG_lJWWEC1clLQu9dJnqA,mediterranean
Eybtd8-vxopV9wrHuexUJg,chilean
gKg8ObWwgS38aPzBK4G6Gg,delicatessen
gKg8ObWwgS38aPzBK4G6Gg,tea rooms
XmSNTOVviLvHF-LXKSkWsg,seafood
wwtyjvKptZSu7VJVF3hSeQ,chilean
ymAS7H4ffmiJ8blD-8-ZJA,peruvian
_Ke8gZ6P9_FDFH5wTfuaLA,seafood
_Ke8gZ6P9_FDFH5wTfuaLA,chilean
uBP5ISVSd5D0eEJTgLtmnQ,seafood
lWO1npEPQw0RyD-zS4A6dQ,peruvian
yi2F2pZRhnd_QN9qniu9bw,burgers
yi2F2pZRhnd_QN9qniu9bw,sandwiches
t_k3q-ab51FLZ7TeIAGXHQ,fast food
t_k3q-ab51FLZ7TeIAGXHQ,chilean
nrjWSsnyzYnCEP0hJdfVLA,steakhouses
ljDUt2NMOI1UN65H3jCGlw,arabic
AV6Rheh9OvJM7fGey7ZDPg,diners
hmWCPGrwGaymmDW-0dGR9A,arcades
hmWCPGrwGaymmDW-0dGR9A,local services
hmWCPGrwGaymmDW-0dGR9A,local flavor
8dBaKufgLup65V0URuV-fQ,ice cream & frozen yogurt
8dBaKufgLup65V0URuV-fQ,patisserie/cake shop
8dBaKufgLup65V0URuV-fQ,sandwiches
q7GivSS8RBlcvOLThmgncA,bars
x6W2tnrOP0fD9hns3Bj4aA,pizza
uCdRkfUi8mASkoNv22g01A,peruvian
uCdRkfUi8mASkoNv22g01A,sandwiches
0fPA3dwRPq0dxbE7wh7Glw,cafeteria
lk8zVI00rxMpgFIAOUN2Mg,peruvian
lk8zVI00rxMpgFIAOUN2Mg,sandwiches
n6wNm83-5k39Oq-Cay67ug,italian
dqrqcF2M8diCIIcNEkh2Vw,peruvian
Cg5AJ95Ymb3k12GgHmOUMg,japanese
Cg5AJ95Ymb3k12GgHmOUMg,lounges
GP6fzGX_n8-AEVWkXredcw,cafeteria
ZrdxrrXP3idsStgMbPhvPg,arabic
4HOBNF9FoE17WJuXlByR6w,chilean
P2PSu0K1xB6AmVNQdHwWGQ,japanese
P2PSu0K1xB6AmVNQdHwWGQ,korean
dVg6qgx4tZZbdNiAuud1wQ,seafood
jJIINhWZqJGfTE75Env0mA,coffee & tea
COqOSJ1EIeGC91PcpgKpWQ,pizza
COqOSJ1EIeGC91PcpgKpWQ,italian
2XhoDNsNXi-CCxwfADY5Ug,patisserie/cake shop
2XhoDNsNXi-CCxwfADY5Ug,cafeteria
GizYmsPlPxzjmfu_yHT8_Q,cafeteria
GizYmsPlPxzjmfu_yHT8_Q,coffee & tea
tgwbApghQr8UAqYrncqHOQ,japanese
2E9Qw69yMwungTbi-HEKHQ,peruvian
n5zaptJhY83D7_FPy4wr-A,landmarks & historical buildings
YWqoQXpn1LwOVm570NXzxw,cafes
YWqoQXpn1LwOVm570NXzxw,bakeries
yeCQZrbSmtOReJ0ZwXz7tA,sandwiches
2rcYl0a75vVG4JncjyWwdQ,chilean
5kXssU-P8yqABGRFTIXDkg,peruvian
CYIvdrcrR0kxyoxjCKdl-w,barbeque
ehQC3N5TMiz07j7ggV-Amw,coffee & tea
N0TDbGBv6SW0DQ2gxOAJEA,spanish
N0TDbGBv6SW0DQ2gxOAJEA,burgers
N0TDbGBv6SW0DQ2gxOAJEA,chilean
3U7GY9fU5BcomGRl9cjFew,coffee & tea
3U7GY9fU5BcomGRl9cjFew,recreation centers
0v0FwrA3RmsyFQRx1v8QIg,greek
0v0FwrA3RmsyFQRx1v8QIg,bistros
f4xHy9fjURJK1VeULfKYdA,restaurants
x4R6h8NqBQmEp-tAnyFO3g,french
x4R6h8NqBQmEp-tAnyFO3g,chilean
LGwEqYL0reUsRdtqE44ITQ,bars
LGwEqYL0reUsRdtqE44ITQ,peruvian
LGwEqYL0reUsRdtqE44ITQ,chilean
FAI9qK-T1nGF-KSx0NFwMQ,wine bars
Cntz-exdC7QIhnsk2ee9aA,international
bj89DyCaI801-LPZ6QFcug,peruvian
8X3ImVGnSgvZnXTxiXN_eg,desserts
8X3ImVGnSgvZnXTxiXN_eg,sandwiches
8X3ImVGnSgvZnXTxiXN_eg,cafes
00L35I2hHo7cMEZNtOx08Q,mediterranean
00L35I2hHo7cMEZNtOx08Q,latin american
63kEaiv0LjMjY7uL9V3gtA,cafes
BfmRjGHHvvwx2a6gVJpIWg,bakeries
CzoxgkF6JlYb-dJMEGMwaw,peruvian
CzoxgkF6JlYb-dJMEGMwaw,rotisserie chicken
E57pMqeAUdogI1Y8D9alcw,vegan
E57pMqeAUdogI1Y8D9alcw,vegetarian
Y5gjYy0q9tKgGDqfPrj0Ow,peruvian
Y5gjYy0q9tKgGDqfPrj0Ow,rotisserie chicken
rBwDSDn_-icbkqpV6ncinQ,fast food
n8qAkK9Y0Zg7fPdxiIFDhw,italian
n8qAkK9Y0Zg7fPdxiIFDhw,latin american
vM5AfFpMVEFyWixgRfOXTw,latin american
wKYzUFB3ZC7qBgGEeYiw-w,korean
zW3Q7--_R1x5nANt2PDcqw,ice cream & frozen yogurt
VahA4opXldVEKeRZvqLmGA,museums
8jcR-8T11vpiiUXBrCRP-w,chinese
Bx3I4UHdVXI3qf9-XasOUw,landmarks & historical buildings
FNEPhjxzX849RnzXbKN2jw,vietnamese
aw38pwQ5aWG5JkdhJd1kDg,sandwiches
U30wDs4EUPRvTMpc85oImg,fast food
GaHjjeq4u74CbZ00RglYxA,ice cream & frozen yogurt
GaHjjeq4u74CbZ00RglYxA,coffee & tea
ru9I6hxoA3HqkkZpZ0p5UQ,indian
xG6zXahdb7mR8tlIW9Pnng,mediterranean
8XAW5okaLleJD3FYTZnscw,ramen
dvUSDrbb1JtkVfnh7Noegg,cafeteria
PlC_DqdFbVkfsm64U412VQ,bakeries
PlC_DqdFbVkfsm64U412VQ,desserts
t60dNNquuG5qEnr3fLNFuA,coffee & tea
t60dNNquuG5qEnr3fLNFuA,pubs
7AzWNWyJ0Aih7o6M0KqVwQ,italian
pZqsmgDzj5pP3EMFwKHIJQ,cafes
OEUrJJQhxAbscBHLhOtyBQ,bakeries
xy9NAUZT_mwTU8HTA46q4w,cafes
VRFoFwysh7XWfjus-tD0uQ,cafes
OgbFzO0VvMi4ffcdSO9jHw,landmarks & historical buildings
0eTwe3EmhvCLpwCIgeSbmA,bakeries
QbkTLcZA9BrRHSKUqhm1xg,local flavor
ctjBMhazaAgUaDul0OCokw,peruvian
VFpEpTnaZmptwNbKsgxhnw,chinese
fb1202koVwR4kWcRnro8WA,indian
kEJ3b72MKnXtTGEGqXOy7w,chilean
UECycuZX-G9RRo5jEQ_KPA,spanish
pCgqgk_aHrSrV-Hg0qjZfw,japanese
pCgqgk_aHrSrV-Hg0qjZfw,peruvian
ixOo17AUmm0g6mishr44Qw,seafood
ixOo17AUmm0g6mishr44Qw,chilean
ffHk4q3jDiMrTMLLU6kcIA,italian
ffHk4q3jDiMrTMLLU6kcIA,pizza
UpW0GEj9ngKCg-PnYvweww,burgers
x0CEAUjq_qTZegXyoGf1kQ,peruvian
4ZLKXuw9e4KIZk5h7-9gPw,french
4ZLKXuw9e4KIZk5h7-9gPw,wine bars
4ZLKXuw9e4KIZk5h7-9gPw,bistros
76DiSp_Q4nehUX9G97UJQw,argentine
76DiSp_Q4nehUX9G97UJQw,barbeque
yFn3NDrybWsimRqVR510aA,seafood
yFn3NDrybWsimRqVR510aA,steakhouses
2tVwDia9LBs6vLTpAM4TdA,breakfast & brunch
2tVwDia9LBs6vLTpAM4TdA,tea rooms
2tVwDia9LBs6vLTpAM4TdA,sandwiches
rIn9n5rDOSOxFYyvWOcdvg,brasseries
EQ7ZuZRDLfnjhtqKvrWEQA,italian
OCZROWDFaWKk41yYCfnaZQ,mediterranean
OCZROWDFaWKk41yYCfnaZQ,bistros
kQf8Csf3yT61Bzh5_DqZMg,chinese
Vi3gjLMn2d-hxxO_8wxrpA,argentine
Pn1MaYDpsRnewhvPG4pRGQ,japanese
Pn1MaYDpsRnewhvPG4pRGQ,sushi bars
XpM_P-Zdw5D769F-xY8wOg,american
XpM_P-Zdw5D769F-xY8wOg,sandwiches
A6efBNpR2rnPd6RC50HGrA,sushi bars
A6efBNpR2rnPd6RC50HGrA,pan asian
Ffnwk-RmtlOqB4XLA4UEFA,wine bars
rZppA0-xAscAyRP6poy6kA,italian
Nq88B-Y7GpYNWrSU_RnzBA,italian
Nq88B-Y7GpYNWrSU_RnzBA,ice cream & frozen yogurt
olGy7b2eGoDW-IPFXb1BSg,chinese
Omnb9oU4ZtBbmREZFVcHDA,breakfast & brunch
Omnb9oU4ZtBbmREZFVcHDA,cafeteria
Omnb9oU4ZtBbmREZFVcHDA,chocolatiers & shops
yRUvNdeBq8mCwYFmI4Vx-g,lounges
yRUvNdeBq8mCwYFmI4Vx-g,cocktail bars
Ynbr6bhdH0zeRxhj9XViww,american
Ynbr6bhdH0zeRxhj9XViww,breakfast & brunch
XDNvQWpZqUwT3WU4C_P-2A,desserts
XDNvQWpZqUwT3WU4C_P-2A,international
XDNvQWpZqUwT3WU4C_P-2A,american
tONTYUDb9A3W2gdMI_4ZUg,mexican
tONTYUDb9A3W2gdMI_4ZUg,peruvian
tONTYUDb9A3W2gdMI_4ZUg,latin american
-IdM_7jwjQ07b2qs-yDkpw,chilean
WWj5Vd9NaeAB1G0D1FEzYg,cafeteria
SF7t311p9nqxxh_XL68wcA,peruvian
0keC67QFxAN6GN4X0IPDew,local flavor
vc6zb-HdrPz0iec_Wv7MCQ,nikkei
vc6zb-HdrPz0iec_Wv7MCQ,ramen
uRV3-sj13HwmdTQfhr_aJQ,bakeries
uRV3-sj13HwmdTQfhr_aJQ,breakfast & brunch
VcJ2uDhxZFQDZzfmrhFtBQ,vegetarian
cWvSAIREUBNzflNtaBPFGQ,cafes
9NA4GSIkNcOYXqwaLcXZsw,vietnamese
8Pyhem2py3-qzrcwe6lSUg,thai
uci8KnNm1-sCRVewqu-3mQ,salad
uci8KnNm1-sCRVewqu-3mQ,food delivery services
uci8KnNm1-sCRVewqu-3mQ,sandwiches
sIIktYZsFy46Cu-PA1DXZA,cafes
sIIktYZsFy46Cu-PA1DXZA,breakfast & brunch
sIIktYZsFy46Cu-PA1DXZA,sandwiches
8QX6HFRANPjPU645t48gNw,burgers
8QX6HFRANPjPU645t48gNw,peruvian
8QX6HFRANPjPU645t48gNw,sandwiches
D9981RrXaRUVHvhGDoSxlQ,bars
U7Tvo8cjLIPe9wqmYmEOzw,peruvian
wGX0FyGpTfL0V1gzVLv4aw,jazz & blues
wGX0FyGpTfL0V1gzVLv4aw,cafes
wGX0FyGpTfL0V1gzVLv4aw,pizza
rpxBREDdYjnMLtqSb2cvCA,pubs
rpxBREDdYjnMLtqSb2cvCA,seafood
rpxBREDdYjnMLtqSb2cvCA,mexican
kVvNjBeB57ddJaXcaLciLA,tapas/small plates
kVvNjBeB57ddJaXcaLciLA,cocktail bars
fR_l1IYHsFL7EeD9mZ6mfQ,chilean
JXxLl5YnRIZZyC8Ld--wjw,indian
xXpyECf8uj5DUqjf82pnTQ,food delivery services
PoX_5cR6nf4uS8RaUn4K3g,pizza
KcX88oEfetqVZV_OE9__xw,thai
3O4nMXeavFHlzd_5xLK9Lw,bars
3O4nMXeavFHlzd_5xLK9Lw,cuban
z3PCWi32hAIelV8kNaxw-w,bars
VsrV7ldQtrKDoT44UNqjLA,bars
VsrV7ldQtrKDoT44UNqjLA,brasseries
LS94n9NBjDxfmCHJKHl_UQ,bakeries
sSTx87G4UtJQOBmiGGKKEw,pizza
mqmm5BfW4ge940mRgZuyKw,peruvian
lpeK1h_saL0anE4lzOdnJA,vegetarian
pA5mREfX_zGgKNTA6baPRg,coffee & tea
